welfare_id,welfare_service_name,welfare_dept_name,welfare_target_detail,welfare_crit,welfare_service_content,welfare_howto,welfare_contact,welfare_phone,welfare_site_name,welfare_site_link,welfare_purpose,welfare_family,welfare_target,welfare_life
WLF00003229,긴급복지 사회복지시설이용지원,보건복지부 기초생활보장과,"위기사유 발생으로 사회복지사업법에 따른 사회복지시설에서 제공하는 서비스가 필요하다고 인정되는 사람에게 지원합니다. 
위기 상황이란 구체적으로 다음과 같은 경우를 말합니다. 
 
주소득자(主所得者)가 사망, 가출, 행방불명, 구금시설에 수용되는 등의 사유로 소득을 상실한 경우 
중한 질병 또는 부상을 당한 경우 
가구구성원으로부터 방임(放任) 또는 유기(遺棄)되거나 학대 등을 당한 경우 
가정폭력 또는 가구 구성원으로부터 성폭력을 당한 경우 
화재 또는 자연재해 등으로 인하여 거주하는 주택 또는 건물에서 생활하기 곤란한 경우 
주소득자 또는 부소득자의 휴업, 폐업 또는 사업장의 화재 등으로 인하여 실질적인 영업이 곤란하게 된 경우 
주소득자 또는 부소득자의 실직으로 소득을 상실한 경우 
보건복지부령으로 정하는 기준에 따라 지방자치단체의 조례로 정한 사유가 발생한 경우 
그 밖에 보건복지부 장관이 정하여 고시하는 경우 
 
그 밖에 보건복지부 장관이 정하여 고시하는 경우는 다음과 같습니다. 
 
주소득자와 이혼한 때 
단전된 경우(전류 제한기를 부설한 경우 포함) 
교정 시설에서 출소하여 생계가 곤란한 경우 
가족으로부터 방임(放任)유기(遺棄) 또는 생계곤란 등으로 노숙을 하는 경우 
복지사각지대 발굴대상자, 통합사례관리 대상자 또는 자살고위험군으로서 관련 부서(기관)로 부터 생계가 어렵다고 추천을 받은 경우 
(한시) 코로나19로 인하여 주소득자 또는 부소득자가 무급휴직 등으로 소득을 상실한 경우 
(한시) 코로나19로 인하여 자영업자, 특수형태 근로종사자, 프리랜서인 주소득자 또는 부소득자의 소득이 급격히 감소한 경우"," 
 
 
 
소득 기준은 기준 중위소득 75%(1인기준 1,458,000원, 4인기준 3,841,000원) 이하일 경우 선정합니다. 
재산 기준은 다음과 같습니다.
 *(재산의 의미) 일반재산 + 금융재산 + 보험, 청약저축, 주택청약 종합저축 - 부채 
 
대도시: 2억 4,100만원 이하 
중소도시: 1억 5,200만원 이하 
농어촌: 농어촌 1억 3,000만원 이하 
 
금융 재산 기준은 600만원 이하(단, 주거지원은 800만원 이하)일 경우에 지원합니다. 
 
","가구의 인원 수에 따라 다음과 같이 지원합니다. 

1인: 535,900원
2인: 914,200원
3인: 1,182,900원
4인: 1,450,500원
5인: 1,719,200원
6인: 1,987,700원 * 입소자가 7인 이상인 경우 1인 증가시마다 278,000원씩 추가 지급

지원방법 및 절차는 다음과 같습니다. 

원칙: 해당 시설의 운영자에게 비용 지급
절차:  사회복지시설 운영자가 지원에 소요된 비용을 제2호 서식에 따라 청구   시장,군수,구청장이 사회복지시설 운영자에게 해당 비용 지급","거주지 읍/면/동 주민센터, 전국 시군구에서 ‘서비스 신청’",보건복지부 콜센터,129,보건복지부 콜센터,http://www.129.go.kr,9,12,5,6
WLF00003230,사할린한인지원,보건복지부 노인정책과,"영주 귀국 사할린한인 1세 및 1세의 배우자, 직계비속1인과 그 배우자를 지원합니다.","
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","신규입국자는 임대주택 비용으로 2인 1가구 당 1,770만원을 지원합니다.

국토교통부(LH공사)에서 임대아파트 확보 후 복지부에서 임대주택 보증금 지급


신규 입국할 때, 사할린한인배우자 및 장애인자녀의 집기 비품비로 140만원을 지급합니다.
사할린한인배우자 및 장애인자녀가 신규 입국할 때 항공료를 실비로 지급합니다.
영구 및 국민임대주택 거주자에게 특별생계비로 매월 7만5,000원을 지원(월 임대료 및 아파트관리비)합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",보건복지부 콜센터,129,보건복지부 콜센터,http://www.129.go.kr,9,12,5,6
WLF00003234,사회적기업일자리창출사업,고용노동부,"사회적기업, 예비사회적기업을 지원합니다.","


일자리창출사업 심사기준에 따라 심사위원회에서 선정된 기업을 지원합니다.
* 사회적가치, 고용성과, 사업내용의 우수성 및 사업주체의 건실성, 기업혁신




","최저임금 수준 인건비 + 사업주 부담 사회 보험료 일부를 사업주에게 지원합니다.

참여근로자의 인건비는 법정(소정)근로시간 범위 내에서 참여근로자의 실제 근로시간에 당해년도 시간급 최저임금을 곱한 금액(지원연차별 지원금 지급비율 차등화)을 지원
사업주부담 사회보험료는 참여근로자 인건비의 9.955%를 한도로 지원


인증여부, 지원연차에 따라 지원금의 지원비율을 차등 적용합니다.

예비사회적기업: 50% (취약계층 +20%)
사회적기업: 40% (취약계층 +20%)
최대 5년(예비기업 2년, 인증기업 3년) 범위 내에서 매 1년 단위로 재심사를 거쳐 계속 지원여부 결정


지원약정일로부터 12개월 지원을 원칙으로 합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",고용노동부 고객상담센터,1350,고용노동부 고객상담센터,http://www.moel.go.kr/,9,12,5,6
WLF00003239,고용복지플러스센터,고용노동부 고용서비스정책과,구인 및 구직자를 대상으로 지원합니다.,"
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","구인구직, 복지상담, 신용회복 등 다양한 고용복지 서비스를 한 곳에서 받을 수 있도록 여러 고용복지 서비스 기관이 연계하여 서비스를 제공합니다.

각 서비스기관의 고유 업무를 수행하면서, 고용서비스 기관 간 고용서비스 기관과 복지서비스 기관 간 필요한 서비스를 상호 연계하여 제공합니다.


실업급여, 국민취업지원제도, 직업훈련, 육아휴직급여, 기업지원 등 종합 고용 서비스를 제공합니다.
경력단절 여성에게 직업상담, 직업교육훈련, 인턴 및 취업 지원 등의 맞춤형 서비스를 제공합니다.
구인구직 상담, 취업알선, 계층별 직업교육, 일자리 발굴 등의 다양한 취업지원 서비스를 제공합니다.
복지종합상담, 복지급여 신청, 희망케어센터 연계, 사례관리 등을 통해 어려움에 처한 분들을 대상으로 지원합니다.
저소득 주민의 근로여건 조성과 근로역량 향상을 지원하고, 사회적 경제영역을 확대하는 다양한 자활지원 서비스를 제공합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",고용복지플러스센터,,고용복지플러스센터,www.workplus.go.kr,9,12,5,6
WLF00003243,보훈요양원 이용지원,국가보훈처 복지운영과,"보훈요양원에 입소하고, 아래 내용에 해당하는 대상자에게 지원합니다.

독립유공자, 국가유공자, 518민주유공자, 특수임무유공자 본인 및 배우자, 유족 중 부모(선순위)
고엽제후유의증환자 중 장애정도판정자 및 참전유공자 본인","


보훈요양원 입소자 중 생활이 곤란한 분에게 지원합니다.

생활곤란자 : 생활수준조사 대상시 소득 인정액이 가구당 기준소득 100%(4인 가족 4,876,290원)이하이면서 부양의무자가 없거나, 부양의무자가 있어도 부양의무자의 소득 인정액이 가구당 기준소득 200%(4인 가족 9,752,580원) 이하 이거나 또는 부양을 받을 수 없는 사람 (단, 의료급여수급권자, 본인부담금감경대상자, 독립유공자와 독립유공자의 배우자, 1급 상이자는 생활수준조사 제외)






","보훈요양원 이용에 따른 본인부담금의 일부(40~80%)를 감면합니다.

독립유공자, 상이 국가유공자 : 의료급여자 및 본인부담금감경대상자, 생활곤란자에 한해 본인부담금의 80% 지원
비상이 유공자, 배우자, 유족 중 부모(선순위) : 의료급여자 및 본인부담금감경대상자는 본인부담금의 60% 지원, 생활곤란자는 본인부담금의 40% 지원
고엽제후유의증환자 중 장애정도판정자 및 참전유공자 : 의료급여자 및 본인부담금감경대상자는 본인부담금의 60% 지원
식재료비, 간식비, 상급침실료 등 비급여 부분은 본인부담","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",대구보훈요양원,053-606-3000,대구보훈요양원,http://dgcare.bohun.or.kr,9,12,5,6
WLF00003244,국민임대주택공급,국토교통부,입주자모집공고일 현재 무주택세대구성원으로 소득 및 자산보유기준을 충족하는 자를 지원합니다.,"


무주택세대구성원으로 아래 소득요건을 충족하는 경우 선정합니다.

소득 : 도시근로자 월평균 소득의 50%, 70%, 100% 이하(면적에 따라 상이)
총자산 : 가계금융복지조사에 따른 소득3분위의 순자산 평균값 이하
자동차 : 2천5백만원에 통계청에서 발표하는 전년도 운송장비 소비자물가지수를 곱하여 산정한 금액 이하


사업지구 철거민, 사회보호계층, 미성년자 3명 이상의 자녀가 있는 세대주, 영구임대주택 퇴거자, 비닐간이공작물거주자, 신혼부부(혼인기간 7년이내 또는 예비신혼부부), 한부모가족(6세 이하 자녀를 둔 한부모가족) 등에 해당하는 경우 우선공급합니다.




",국민임대주택을 시세의 60~80% 수준의 저렴한 임대료로 공급합니다.,"거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",LH 공사 본사인천지역본부,032)450-8060,LH 공사 본사인천지역본부,,9,12,5,6
WLF00003248,재가급여,보건복지부 요양보험제도과,65세 이상 노인 및 노인성 질병을 가진 65세 미만 국민으로서 장기요양 1~5등급 또는 인지지원등급을 받은 사람을 지원합니다.,"


소득수준과 상관없이 노인장기요양보험 가입자(국민건강보험 가입자와 동일)와 그 피부양자, 의료급여 수급권자로서 65세 이상 노인과 64세 이하 노인성 질병*이 있다면 지원받을 수 있습니다.
* 노인성 질병: 치매, 뇌혈관 질환, 파킨슨병 및 관련질환
장기요양등급 판정기준은 아래와 같습니다.

노인장기요양보험등급 및 세부내용






등급구분
세부내용





장기요양 1등급


심신의 기능상태 장애로 일상생활에서 전적으로 다른 사람의 도움이 필요한 자로서

장기요양인정 점수가 95점 이상인 자




장기요양 2등급


심신의 기능상태 장애로 일상생활에서 상당 부분 다른 사람의 도움이 필요한 자로서

장기요양인정 점수가 75점 이상 95점 미만인 자




장기요양 3등급


심신의 기능상태 장애로 일상생활에서 부분적으로 다른 사람의 도움이 필요한 자로서

장기요양인정 점수가 60점 이상 75점 미만인 자




장기요양 4등급


심신의 기능상태 장애로 일상생활에서 일정부분 다른 사람의 도움이 필요한 자로서

장기요양인정 점수가 51점 이상 60점 미만인 자




장기요양 5등급


치매(제2조에 따른 노인성 질병에 해당하는 치매로 한정한다)환자로서

장기요양인정 점수가 45점 이상 51점 미만인 자




장기요양 인지지원등급


치매(제2조에 따른 노인성 질병에 해당하는 치매로 한정한다)환자로서

장기요양인정 점수가 45점 미만인 자









","장기요양요원이 수급자의 가정 등을 방문하여 다음의 서비스를 제공합니다.

방문요양: 신체활동 및 가사활동 등 지원
방문목욕: 목욕설비를 갖춘 장비를 이용하여 목욕 지원
방문간호: 간호, 진료의 보조, 요양에 관한 상담 또는 구강위생 등 지원
주야간보호: 하루 중 일정시간 동안 장기요양기관에서 보호
단기보호: 일정기간 동안 장기요양기관에서 보호
복지용구 구입 및 대여


비용의 15%만 본인이 부담합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",국민건강보험공단,1577-1000,국민건강보험공단,www.nhis.or.kr,9,12,5,6
WLF00003249,장애인연금,보건복지부 장애인자립기반과,"만 18세 이상의 등록한 장애인연금법상 중중장애인 중 소득인정액이 보건복지부장관이 매년 결정고시하는 금액 이하인 경우에 지원합니다.
다음의 직역연금을 받을 자격이 있는 사람과 그 배우자, 또는 직역연금을 받은 사람과 그 배우자는 대상에서 제외합니다.

공무원, 사립학교교직원, 군인, 별정우체국직원 등 직역연금 수급권자 및 그 배우자
다만, 직역재직기간 10년 미만인 연계퇴직연금수급권자 및 그 배우자와 장해일시금, 비공무상 장해일시금, 비직무상 장해일시금, 퇴직유족연금일시금, 퇴직유족일시금(공무상 사망 등에 따라 순직유족연금 대신 받은 경우 또는 직무상유족연금을 갈음하여 선택한 경우)을 받은 이후 5년이 경과된 직역연금 수급권자 및 그 배우자는 지원이 가능합니다.","


2020년 보건복지부 장관이 결정ㆍ고시한 금액은 단독가구 122만원, 부부가구 195만 2천원입니다.

소득인정액 = 월 소득평가액 + 재산의 소득환산액







","만 18세~만 64세까지 매월 기초급여를 지급합니다.

2021년 1월~12월 : 300,000원(감액 없는 최고지급액 기준)
부부가 모두 기초급여를 받는 경우에는 각각의 기초급여액에 20%를 감액하여 지급합니다.
약간의 소득인정액 차이로 인해 발생하는 기초급여를 받는 자와 못 받는 자의 소득역전을 방지하기 위해 기초급여액의 일부를 단계별로 감액하여 지급합니다.
65세 이상은 동일한 성격의 급여인 기초연금으로 전환하고(별도 신청 필요), 기초급여는 미지급됩니다.


부가급여 대상자는 만 18세 이상 장애인연금 수급자 중 생계의료주거교육급여 수급자와 차상위계층 등입니다.

기초생활보장수급자(일반재가 / 생계, 의료수급) : 65세 미만 8만원, 65세 이상 38만원
보장시설수급자(일반 / 생계, 의료수급) : 65세 미만 0원, 65세 이상 0원
보장시설수급자(급여특례 / 생계, 의료수급) : 65세 이상 7만원
차상위계층(일반 / 주거, 교육수급) : 65세 미만 7만원, 65세 이상 7만원
차상위계층(급여특례 / 주거, 교육수급) : -","거주지 읍/면/동 주민센터,  또는 복지로 웹사이트(PC/모바일앱)에서 ‘서비스 신청’",보건복지부 콜센터,129,보건복지부 콜센터,http://www.129.go.kr,9,12,5,6
WLF00003251,산림보호지원단,산림청,"저소득층, 장기실직자 등 취업 취약계층을 지원합니다.","
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","산림보호지원단 참여자에게 1개월(25일 기준) 1,744,000원의 인건비를 지급합니다.","거주지 읍/면/동 주민센터, 강릉국유림관리소에서 ‘서비스 신청’",산림청 산림환경보호과,042-481-4247,산림청 산림환경보호과,,9,12,5,6
WLF00003253,가정양육수당 지원,보건복지부 보육사업기획과,"어린이집, 유치원(특수학교 포함), 종일제 아이돌봄 서비스를 이용하지않고 가정에서 영유아를 돌보는 경우에 지원합니다. 

대한민국 국적 및 유효한 주민등록번호를 보유하였거나 재외국민*으로 등록관리되는아동에게 지원합니다.* 재외국민 출국자는 제외됩니다.
자녀의 보육상황(가정양육어린이집유치원)에 따라 서비스 변경신청이 필요합니다.","



소득 수준에 상관없이 대상자에 해당하는 경우 지원합니다.
초등학교 취학년도의 2월까지 지원하며 최대 86개월 미만 아동을 지원합니다.
유아학비, 영아수당, 보육료, 종일제아이돌봄서비스 간 중복지원이 불가합니다.
영아수당 도입에 따라 2022년 이후 출생아는 만 2세부터 가정양육수당을 지원합니다.

","아동의 개월 수에 따라 10~20만원을 지원하며 상세내용은 2021년도 보육사업안내을 참고하였습니다.
양육수당은 아동의 월령에 따라 차등 지급합니다. 

0개월 ~ 11개월: 200,000원 지원
12개월 ~ 23개월: 150,000원 지원
24개월 ~ 86개월 미만(취학전): 100,000원 지원

장애아동 양육수당은 장애아동의 월령에 따라 차등 지급합니다. 

0개월 ~ 35개월: 200,000원 지원
36개월 ~ 86개월 미만(취학전) : 100,000원 지원

농어촌 양육수당은 농어촌에 살고 있는 아동의 월령에 따라 차등 지급합니다. 

0개월 ~ 11개월: 200,000원 지원
12개월 ~ 23개월: 177,000원 지원
24개월 ~ 35개월: 156,000원 지원
36개월 ~ 47개월: 129,000원 지원
48개월 ~ 86개월 미만(취학전): 100,000원 지원","거주지 읍/면/동 주민센터, 읍면동 행정복지센터(주민센터) 또는 복지로 웹사이트(PC/모바일앱)에서 ‘서비스 신청’",복지로,,복지로,http://www.bokjiro.go.kr,9,12,5,6
WLF00003256,외국인근로자 등 의료지원,보건복지부 공공의료과,"노숙인, 외국인근로자 및 그 배우자와 자녀(만 18세 미만), 국적 취득 전 결혼이민자 및 그 자녀(만 18세 미만), 난민 및 그 자녀(만 18세 미만)로서 건강보험, 의료급여 등 각종 의료보장제도에 의해서 의료혜택을 받을 수 없는 자로 국내에 거주하는 외국인(노숙인의 경우 내국인)을 지원합니다.* 보건복지부 홈페이지 '외국인근로자 등 의료지원 사업안내' 참고","



건강보험, 의료급여 등 기존 의료보장제도에 의해 지원을 받을 수 없는 외국인근로자 등이 입원수술이 필요한 경우 의료비를 지원합니다.

외래 진료는 원칙적으로 지원대상이 아니나산전 진찰 및 만 18세 미만 자녀의 외래는 지원* 매년 지침개정을 통해 일부 변경될 수 있으므로 보건복지부 홈페이지 '외국인근로자 등 의료지원 사업 안내' 참고


","1회당 500만원 범위 내에서 입원부터 퇴원까지 발생한 총 진료비를 지원합니다. 

단, 상급병상 이용에 따라 추가 부담되는 입원료, 선택진료비, 100% 본인부담, 선별급여, 완화의료, 포괄간호 입원료 등 일부 비용은 지원 대상에서 제외",담당 시/군/구청 또는 17개 지자체에서 조사 및 심사,국립중앙의료원 공공의료사업지원팀,02-6362-3754,국립중앙의료원 공공의료사업지원팀,https://www.nmc.or.kr/,9,12,5,6
WLF00003264,지역사회 통합건강증진사업,보건복지부 건강정책과,"전국 시/도 및 시/군/구의 일반 주민을 지원합니다.
일부 항목에 대해서는 소득수준에 따라 대상자를 선정합니다.","


다음과 같이 서비스별로 대상자를 구분하여 지원합니다.

영양플러스는 가구 기준 중위소득의 80% 이하 임산부 및 영유아 중 영양위험요인(빈혈, 저체중, 성장부진, 영양섭취불량 등)을 가진 대상자를 지원
장애인 재활서비스는 장애인에게 지원
철분제, 엽산제는 임산부에게 제공






","지역주민의 건강생활실천 및 만성질환 예방 등을 위한 교육 및 상담 등 건강증진서비스 제공합니다.
대상자에 따라 식품 및 철분제, 엽산제, 금연 보조제를 제공하고, 복지 대상자에 대한 사업간 연계 서비스도 제공합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",보건복지부,129,보건복지부,http://www.mohw.go.kr,9,12,5,6
WLF00003266,직업훈련생계비대부,고용노동부 인적자원개발과,"(2022년 기준) 고용노동부가 지원하는 훈련 중 총 140시간 이상 직업훈련을 받고 있는 비정규직근로자, 전직실업자, 무급휴직자, 피보험자인 자영업자로서가구별 연간 소득금액이 기준 중위소득의 80% 이하인 사람을지원합니다. 

고용노동부가 지원하는 훈련은 지방자치단체 설치 공공직업훈련시설에서 실시하는 취업목적의 훈련도 포함함

실업급여 수급중인 자는 제외합니다.
'22.1.1. 이후 대상자가 아래와 같이 변경되었으니 참고해주시기 바랍니다. 

(2021년 기준) 비정규직 근로자, 전직실업자, 무급휴직자, 산재보험 적용중인 특수형태 근로종사자, 휴폐업한 자영업자
(2022년 기준) 비정규직근로자, 전직실업자, 무급휴직자, 피보험자인 자영업자"," 
 
 
 
고용보험 피보험 자격을 취득한 비정규직근로자를 지원합니다. 
고용보험 피보험 이력이 있는 전직 실업자를 지원합니다. 
무급휴직자, 피보험자인 자영업자를 지원합니다. 
가구별 연간 소득금액이 기준 중위소득의 80% 이하인 경우 지원합니다. 
 
","1인당 월 최대 100만원, 1,000만원 한도 내에서 지원합니다.
특별고용지원업종, 고용위기지역 및 특별재난지역의 경우 1인당 월 최대 200만원, 2천만원 내에서 직원훈련생계비를 대부 받을 수 있습니다. 

상환방법: 1년 거치 3년 , 2년 거치 4년, 3년 거치 5년 균등분할 상환
융자금리: 1%
최대 3년 거치 5년균등분할 상환 가능","거주지 읍/면/동 주민센터, 근로복지공단에서 ‘서비스 신청’",근로복지공단 콜센터,1588-0075,근로복지넷,http://www.workdream.net/,9,12,5,6
WLF00003268,가정위탁아동 상해보험료 지원,보건복지부 아동권리과,"가정위탁보호아동으로 결정된 아동, 연장보호아동, 일시위탁아동을 대상으로 지원합니다.","
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","상해보험 단체 가입을 통해 입원 및 통원 의료비 등을 지원합니다.
보험담보는 위탁아동 및 부양자 1인의 후유장해, 위탁아동 입원, 통원 의료비 등을 지원합니다.
보험료는 1인당 연 68,500원 이내로 지원합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",가정위탁지원센터,1577-1406,가정위탁지원센터,http://www.fostercare.or.kr/,9,12,5,6
WLF00003270,입양·가정위탁아동 심리치료 지원,보건복지부 아동권리과,"국내입양, 가정위탁아동 중 과잉행동장애(ADHD), 정서불안장애 등으로 인해 상담, 치료가 필요한 아동에게 지원합니다.
※ 만 18세 이상이더라도 고등학교 재학 중인 입양위탁아동과 가정위탁 연장보호아동도 포함","


추천 당신 공공민간 등 외부로부터 치료비 지원을 받지 않는 아동(중복지원제외)
과거 심리치료 경험이 있다 하더라도 그 기간이 충분하지 않아 문제해결이 되지 않은 아동
과거에 치료를 받았다 하더라도 이전과 다른 문제가 발생된 아동




","치료 대상 아동의 증상에 따라 필요한 프로그램을 선별 또는 혼합하여 지원하고 놀이치료, 미술치료, 음악치료, 집단치료, 인지치료, 언어치료, 기타 아동의 심리정서 회복을 위한 치료 비용을 지급합니다.
심리검사비는 1회 20만 원 지급합니다.
심리정서치료비 및 위탁부모 양육상담비는 위탁아동 및 위탁부모 각 월 20만 원 이내 및 상담치료횟수는 월 4회 이상(1회당 50분 내외 원칙) 지급합니다.
아동 및 보호자 교통비는 월 2만 원 이내(지역적 상황으로 택시를 이용해야 하는 경우 월 4만 원 이내) 지급합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",아동권리보장원,02-6283-0200,아동권리보장원,www.ncrc.or.kr,9,12,5,6
WLF00003271,내집마련 디딤돌 대출,국토교통부 주택기금과,"세대원 전원이 무주택인 세대주(만 30세 미만인 단독 세대주는 제외)에게 지원합니다.
전용면적 85㎡이하(수도권을 제외한 도시지역이 아닌 읍 또는 면 지역은 100㎡), 5억원 이하 주택을 대상으로 합니다.
- 단, 만 30세 이상 단독세대주는 60㎡이하, 3억이하 주택","


부부합산 연간급여(소득)가 6천만원(생애최초,신혼부부, 2자녀이상 가구는 7천만원) 이하이고,
순자산 가액이 3.94억원이하이며, 대출신청일 현재 세대주를 포함한 세대원 전원이 무주택인 세대주
(만 30세미만 단독세대주 제외)를 기준으로 합니다.




","대출 한도는 최대 2억원 이내의 대출을 지원합니다.
(신혼부부 2.2억원, 2자녀이상가구 2.6억원, 30세이상 단독세대주 1.5억원)
대출 이율은 만기별, 소득별로 연 1.85%~2.4% 입니다.
(주택을 처음 구입하는 신혼부부 1.55%~2.1%)

① 신혼가구 0.2%p 우대, 장애인다문화생애최초자 0.2%p, 한부모 0.5%p 우대
② 청약저축 장기가입자 1년 및 12회 이상 납입자는 0.1%p, 3년 및 36회 이상 납입자는 0.2%p 인하 부동산 전자계약 이용시 2021.12.31. 신규접수분까지 0.1%p 우대
1자녀 0.3%p, 2자녀 0.5%p, 3자녀 이상 0.7%p 우대
①과 ②는 중복우대 가능
①번 조건 상호간은 중복우대 불가능
②번 조건 상호간은 중복우대 가능 (최저금리 1.5%)


상환 기간은 10년, 15년, 20년, 30년이며 거치 기간은 1년 또는 비거치식입니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",주택도시기금,1566-9009,주택도시기금,nhuf.milit.go.kr,9,12,5,6
WLF00003272,의사상자지원,보건복지부 사회서비스자원과,"지원대상 및 선정기준


보상금은 의상자 및 의사자 유족에게 지급합니다.

의상자의 경우 본인에게, 의사자 유족의 경우에는 그 배우자, 자녀, 부모, 조부모 또는 형제자매 순으로 지급


의료급여는 의사자 유족 및 1~6급 의상자에게 지급합니다.
교육지원은 의사자의 자녀 및 1~6급 의상자와 그 자녀에게 지원합니다.
장제지원은 의사자의 장제를 행한 자에게 지원합니다.","



보상금은 의상자 및 의사자 유족에게 지급합니다.

의상자의 경우 본인에게, 의사자 유족의 경우에는 그 배우자, 자녀, 부모, 조부모 또는 형제자매 순으로 지급


의료급여는 의사자 유족 및 1~6급 의상자에게 지급합니다.
교육지원은 의사자의 자녀 및 1~6급 의상자와 그 자녀에게 지원합니다.
장제지원은 의사자의 장제를 행한 자에게 지원합니다.




","2021년도 의사자 보상금은 221,728천원입니다.
2021년도 의상자 보상금은 1~9급별로 보상금의 5%~100%입니다.

의사상행위 발생년도 기준으로 보상금 지급


의료급여는 의료급여법이 정하는 의료급여로 지원합니다.
교육지원은 교육급여 실시 내용과 동일하게 지원합니다.
취업지원 신청을 받은 시/군/구는 신청자의 연령, 학력, 자격 및 부상 정도를 고려하여 직업훈련시설에 훈련을 위탁하거나 공공기관 또는 적절한 직장에 취업할 수 있도록 지원합니다.
장제지원은 장제급여 실시 내용과 동일하게 지원합니다.
* 보상금 지급의료급여교육보호취업보호 및 장제보호는 의사상자 인정결정을 통보받은 날부터 3년 이내 신청","거주지 읍/면/동 주민센터, 보건복지부에서 ‘서비스 신청’",보건복지부 사회서비스자원과,044-202-3255,보건복지부 사회서비스자원과,http://www.mw.go.kr,9,12,5,6
WLF00003275,범죄피해자에 대한 경제적 지원 사업,,"범죄피해자는 타인의 범죄행위로 피해를 당한 본인 및 그 배우자(사실상의 혼인관계를 포함), 조부모, 부모, 자녀 등 4촌 이내의 친족이 해당합니다.
범죄피해의 구체적인 대상자는 다음과 같습니다.

불법 행위로 범죄피해를 입은 경우
국내에서 발생한 범죄
범죄피해자가 범죄행위 당시 대한민국 국민이거나 대한민국에 적법하게 체류할 수 있는 자격을 가진 외국인일 것(피해자와 가해자가 모두 외국인인 경우 범죄피해자는 외국인 등록또는 국내거소신고를 마쳐야함)
범죄피해자에게 범죄의 발생 및 확대에 중대한 귀책사유가 없을 것
범죄피해자가 가해자로부터 피해의 전부 또는 일부를 배상받지 못하였을 것","


각 지원금별 요건에 해당되는 지원대상자는 다음과 같습니다.

치료비 : 범죄로 인하여 5주 이상의 치료를 요하는 상해를 입은 자
심리치료비 : 범죄로 인하여 정신적심리적 충격을 입어 정신건강 치료 또는 심리상담 서비스의 이용이 필요한 자
생계비 : 범죄피해로 인하여 범죄피해자가 상당기간 경제적 활동을 하기 어렵게 되거나 근로능력을 상실한 경우 또는 생계를 책임지던 범죄피해자의 사망으로 그 가족이 생계 지원의 필요성이 인정되는 경우 등
학자금 : 생계비와 같은 요건에 해당되는 범죄피해자 또는 그 직계비속이 학교에 재학 중인 경우(3개월 이내에 재원 또는 재학 예정임이 확인된 경우를 포함)
장례비 : 피해자 본인이 범죄로 인하여 사망한 경우 그 유족






","치료비지원은 다음과 같습니다.

범죄피해 1건에 대해 1년에 1,500만원, 총 5,000만원을 한도로 범죄발생일로부터 5년 동안 받은 치료에 대해서 치료비 실비를 지원(다만, 요양병원 등에서 간병을 목적으로 지출한 비용제외)


심리치료비 지원은 다음과 같습니다.

의료기관 정신건강 치료비 실비 또는 심리상담비용 지원


생계비 지원은 다음과 같습니다.

월 1회씩 최대 3개월까지 생계비를 지원하고, 심의를 거쳐3개월 추가연장 가능
피해자가 1인이면 50만원, 2인 가족은 80만원, 2인을 초과하면 가족 1인당 20만원씩 증액해 지원


학자금 지원은 다음과 같습니다.

피해자 본인 또는 그 직계비속에게 1년에 2회 학자금을 지원

- 어린이집유치원 : 30만원
- 초등학생: 50만원
- 중학생: 80만원
- 고등학생: 100만원, 수업료와 입학금을 1년 간 별도지원
- 대학생: 100만원




장례비 지원은 다음과 같습니다.

유족에게 400만원 한도로 장례 실비를 지원","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",범죄피해자 지원콜,1577-2584,범죄피해자 지원콜,http://www.spo.go.kr,9,12,5,6
