welfare_id,welfare_service_name,welfare_dept_name,welfare_target_detail,welfare_crit,welfare_service_content,welfare_howto,welfare_contact,welfare_phone,welfare_site_name,welfare_site_link,welfare_purpose,welfare_family,welfare_target,welfare_life
WLF00001095,산재근로자복지지원(장학금),고용노동부 산재보상정책과,"장학금 선발신청서를 접수한 날을 기준으로 산업재해로 인정받은 근로자 중에서 아래 사항에 해당하고 무상교육 비대상 학교에 재학중인 고등학생이 지원대상입니다.

사망근로자의 배우자나 자녀
상병보상연금 수급자 본인이거나 배우자, 자녀
장해등급 1~7급에 해당하는 본인이나 배우자 혹은 자녀
5년 이상 장기요양자 중에서 이황화탄소(CS₂) 질병 판정자 본인이거나 배우자 혹은 자녀","


교육과학기술부장관이 인정하는 정규고등학교, 고등공인학교, 고등기술학교, 특수학교, 각종학교, 평생교육시설에 입학 또는 재학 중인 자를 선발합니다.
당해년도 지급재원 범위 내에서 수혜 횟수가 적은 신청자 순으로 우선 선발합니다.
선발 우선순위는 다음과 같습니다. 동일 순위인 경우 고학년을 우선 선발합니다.

제1순위: 산업재해근로자 본인
제2순위: 산재사망근로자의 자녀
제3순위: 장해 또는 폐질 상위 등급 근로자의 자녀
제4순위: 5년 이상 장기 요양 중인 이황화탄소(CS₂) 근로자의 자녀
제5순위: 산재 사망근로자의 배우자
제6순위: 장해 또는 폐질 상위 등급 근로자 배우자
제7순위: 5년 이상 장기 요양 중인 이황화탄소(CS₂) 근로자 배우자






","입학금, 수업료, 학교운영 지원비 중 실납부액을 지원합니다. 한 해 동안 1명에게 최대 500만원까지 지원합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",근로복지넷,,근로복지넷,http://www.workdream.net,9,12,5,6
WLF00001096,농어촌출신대학생학자금융자,농림축산식품부,"농어촌 지역에 주소를 두고 6개월(180일) 이상 거주하고 있는 학부모의 자녀를 지원합니다.
농어촌 지역에 주소를 두고 6개월(180일) 이상 거주하며 농어업에 종사하는 대학생을 지원합니다.","


성적 및 이수학점을 기준으로 선정합니다.

신입생군(신입생, 편입생, 재입학생)의 경우 해당 대학의 입학 허가는 성적기준을 통과한 것으로 인정하여 성적 및 이수학점 기준 적용을 제외합니다.
재학생의 경우 직전학기 소속대학 최저이수학점 또는 12학점 이상 이수, 70점 이상(100점 만점) 성적 기준을 통과해야 합니다.
졸업학년 학생, 장애인의 경우 이수학점 기준 적용을 제외합니다.
학점은행제로 취득한 학점은 불인정(시간제, 전일제)합니다.






","해당 학기 대학이 통보한 등록금(입학금, 수업료 등) 전액을 무이자 대출을 받을 수 있도록 지원합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",한국장학재단 상담센터,1599-2290,한국장학재단 상담센터,http://www.kosaf.go.kr/,9,12,5,6
WLF00001097,농업인연금보험료지원,농림축산식품부,지역가입자 중 농업인에게 지원합니다.,"


지역가입자(당연/특례) 중 농업인은 다음과 같습니다.

지역가입자에서 임의계속가입자로 된 농업인
국민연금법 시행령 제57조 제1항에서 정하고 있는 농업인
농업농촌 및 식품산업 기본법 제3조제2호 규정에 해당하는 자






","본인이 부담할 연금보험료의 1/2을 초과하지 않는 범위 내에서 월 최대 43,650원을 지원합니다.

기준소득월액 970,000원 이하의 경우 월 연금보험료의 50%
기준소득월액 970,000원 초과의 경우 43,650(정액)","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",국민연금공단,1355,국민연금공단,http://www.nps.or.kr,9,12,5,6
WLF00001099,농업인건강보험료지원,농림축산식품부,"지역건강보험에 가입한 세대 중 농촌 및 준농촌지역에 거주하면서 농업, 축산업, 임업에 종사하는 자에게 지원합니다.","
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
",건강보험료의 최대 28%를 지원합니다.,"거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",국민건강보험공단,,국민건강보험공단,http://www.nhis.or.kr/,9,12,5,6
WLF00001100,큰글자책 보급 및 활성화 지원,문화체육관광부 도서관정책기획단,고령자와 저시력자 등 공공도서관 이용자를 지원합니다.,"
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","공공도서관에 큰 글자책을 보급하고, 연계 프로그램 등을 제공하여 이용자들이 활용할 수 있도록 지원합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",문화체육관광부 도서관정책기획단,044-203-2628,문화체육관광부 도서관정책기획단,,9,12,5,6
WLF00001101,폭력피해여성 주거지원 사업,여성가족부,"자립자활의 의지가 있는 가정폭력, 성폭력 피해여성 및 동반가족을 지원합니다.
장기보호시설 입주자, 이주여성(불법체류자 제외)도 입주 대상자입니다.
장애인 피해 여성 또는 동반가족 중 장애인이 있을 경우에도 지원합니다.","


입주자선정위원회에서 입소 우선순위 및 취업 여부, 자격증 소지 여부 등 자립가능성과 남아 동반 입주 여부, 동반아동 수, 동거가족 중 장애인 포함 여부 등 주거 지원 필요성을 고려하여 최종 입주순위를 결정합니다.
입주 우선순위는 다음과 같습니다.
※ 입주 우선순위 결정 시, 보호시설에 현재 입소해 있는지, 이미 퇴소했는지를 구분하지 않음


보호시설장, 가정폭력상담소장 또는 1366센터장의 추천을 받은 자로서, 만 10세 이상 남자아동을 동반하여 보호시설 입소가 곤란한 자
보호시설에 입소하지 않은 친족 성폭력 피해아동청소년
기타 지자체 공무원, 주거지원사업 운영기관장, 전문가 등으로 구성된 위원회의 심의를 거쳐 주거지원시설 우선 입소 필요성이 인정되는 자






","임대보증금은 면제(운영기관에서 부담)입니다.
※ 관리비 및 기타 공과금의 경우 입주자가 부담
사업운영비(자립상담원 인건비, 사업관리비 등)를 지원합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",여성긴급전화,1366,여성긴급전화,www.womenhotline.or.kr,9,12,5,6
WLF00001104,한부모가족자녀 교육비 지원,교육부 교육복지정책과,고등학교에 재학 중인 한부모가족의 자녀와 조손가족의 손자녀를 지원합니다.,"


소득인정액이 중위소득의 52% 이하인 한부모가족(모자가족*, 부자가족**) 및 조손가족***을 선정합니다.
* 모자가족: 어머니가 세대주(세대주가 아니더라도 세대원을 사실상 부양하는 자를 포함)인 가족

** 부자가족: 아버지가 세대주(세대주가 아니더라도 세대원을 사실상 부양하는 자를 포함)인 가족

*** 조손가족: 이혼, 유기, 행방불명, 실종, 사망, 경제적 사유 등으로 인하여 사실상 부모가 부양하지 못하는 아동을 조부 또는 조모가 양육하는 가족




소득인정액은 다음과 같이 계산합니다.

소득인정액 = 소득평가액 + 재산의 소득환산액
소득평가액 = 실제소득 - 가구특성별 지출 - 근로소득공제
재산의 소득환산액 = {(일반/금융재산의 종류별가액-기본재산액-부채) + 승용차 재산가액} X 재산의 종류별 소득환산액






",고등학교 입학금과 수업료를 지원합니다.,"거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",교육비 원클릭 신청 시스템 상담센터,1544-9654,교육비 원클릭 신청 시스템 상담센터,https://oneclick.moe.go.kr,9,12,5,6
WLF00001105,가정폭력피해자 치료회복 프로그램 및 의료비지원,여성가족부,가정폭력을 당한 피해자 및 동반아동을 지원합니다.,"
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","치료회복 프로그램을 지원합니다.

가정폭력 피해자의 심리적 안정을 위한 전문 상담
폭행으로 상처 받은 몸과 마음을 회복하기 위한 개별상담, 집단상담, 미술치료, 음악치료, 부부상담, 심신회복캠프, 문화체험 등 정신 및 심리 치료회복 프로그램 운영


의료비를 지원합니다.

치료비용 본인부담액, 건강보험 또는 의료급여가 적용되지 않는 진료비용 지원
상담 및 지도, 신체적 정신적 피해에 대한 치료 지원
임산부의 심리적 안정을 위한 각종 치료 프로그램의 실시 등 정신 치료 지원
임산부 및 태아 보호를 위한 검사와 치료 지원
가정폭력 피해자 가정의 신생아와 관련된 의료 지원
진단서 발급비용 지원
보호시설 입소자의 건강검진비 지원
출산진료비 지원","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",여성긴급전화,1366,여성긴급전화,www.women1366.kr,9,12,5,6
WLF00001106,일본군'위안부' 피해자 생활안정지원사업,여성가족부 권익정책과,생활안정지원대상자로 등록된 일본군위안부 생존 피해자를 지원합니다.,"

일본군위안부 피해자 생활안정지원 및 기념사업 심의위원회 조사를 바탕으로 대상자 여부를 심의결정합니다.



","일본군 위안부 피해자의 생활안정을 위하여 아래와 같이지원합니다.

생활안정지원금: 월 154만 8,000원 정액급여 지급
간병비 지원: 월 300만원 내외 이용시간에 따라 사후 지급
특별지원금: 생활안정지원 대상자 결정등록 시 4,300만원 일시금 지급
기타지원: 건강 치료 및 맞춤형 지원, 법률 상담 등의 지원 등등","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",여성가족부,02-2100-6000,여성가족부,http://www.mogef.go.kr/index.jsp,9,12,5,6
WLF00001110,재가암환자관리,보건복지부 질병정책과,"모든 재가암환자(치료 중인 암환자, 말기암환자, 암생존자 등)에게지원합니다.
재가암환자관리 서비스를 희망하는 모든 암환자에게 지원합니다.
지역사회기관으로부터 의뢰된 암환자를 지원합니다.","
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","집에서 투병중인 암환자에게 현물 및 가정방문 서비스를 제공합니다.
자조모임 등 재가암환자를 위한 프로그램을 운영합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",보건복지부 질병정책과,044-202-2513,보건복지부 질병정책과,http://www.mw.go.kr,9,12,5,6
WLF00001112,긴급복지 교육지원,보건복지부 기초생활보장과,"지원대상 : 긴급지원 주급여를 받는 가구 중 초/중/고등학생으로 학비 지원이 필요하다고 인정되는 사람에게 지원합니다.
지원제외대상 : 긴급지원주지원 대상자로서 국가 또는 지방자치단체 등으로부터 타 교육지원을 받고 있는 사람은 지원대상에서 제외됩니다.","



긴급복지 주지원(생계,의료,주거,사회복지시설 이용)을 수급중이어야 합니다.
소득기준은 기준 중위소득 75%(1인기준 1,458천원, 4인기준 3,841천원) 이하일 경우 선정합니다.
재산* 기준은 다음과 같습니다.
 * (재산의 의미) 일반재산 + 금융재산 + 보험, 청약저축, 주택청약 종합저축 - 부채 

대도시: 2억 4,100만원 이하
중소도시: 1억 5,200만원 이하
농어촌: 1억 3,000만원 이하

금융 재산 기준은 600만원 이하일 경우에 지원합니다.(단,주거지원은 800만원 이하)

","지원기준은 다음과 같습니다. 

초등학생: 124,100원
중학생: 174,700원
고등학생: 207,700원 및 수업료(해당 학교장이 고지한 금액), 입학금(해당 학교장이 고지한 금액) * 고등학생이 수업료 및 입학금을 지원받은 경우도 전액 지원","거주지 읍/면/동 주민센터, 시군구에서 ‘서비스 신청’",보건복지부 콜센터,129,보건복지부 콜센터,http://www.129.go.kr,9,12,5,6
WLF00001116,입양비용지원,보건복지부 아동복지정책과,입양특례법상 허가를 받은 입양기관에 의해 요건과 절차를 갖춰 국내 입양한 가정을 지원합니다.,"


입양절차비용은 입양기관을 통하여 아동을 입양한 국내 입양가정에 지원합니다.
입양철회비용은 입양기관에 아동을 입양 의뢰하였지만 입양을 철회한 가정에 지원합니다.




","입양절차비용은 다음과 같이 지원합니다.
※ 입양기관은 입양부모에게 일체의 입양수수료를 받을 수 없으며, 후원금 등을 강요할 수 없음


입양절차에 소요되는 인건비, 아동 양육비(위탁모 비용 포함), 입양절차에 소요되는 비용, 입양기관의 운영비 및 홍보비, 사후 관리비 등 입양알선에 실제로 드는 비용에 대해 복지부 허가기관 270만원, 지자체 허가기관 100만원을 정액 지원


입양철회비용은 다음과 같이 지원합니다.

아동 입양에서부터 철회까지 아동을 보호하는 동안 소요된 비용 지원
철회비용 산정기준

- 아동보호기간 2주 미만: 15만원
- 아동보호기간 2주 이상~4주 미만: 30만원
- 아동보호기간 4주 이상~6주 미만: 45만원
- 아동보호기간 6주 이상~8주 미만: 60만원
- 아동보호기간 8주 이상~ : 73만원","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",보건복지부 콜센터,129,보건복지부 콜센터,http://www.129.go.kr,9,12,5,6
WLF00001118,고등학교 무상교육,교육부 교육복지정책과,"초중등교육법상 고등학교고등기술학교 및 이에 준하는 각 종 학교 등에 재학하는 학생을 지원합니다.(20년은 고등학교 2.3학년 학생 대상 무상교육, 21년은 전 학년 확대 예정)
* (예외) 시도의 조례에서 수업료와 그 밖의 납부금을 해당 학교의 장이 정하도록 한 사립학교","
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
",초중고 교육의 공공성 강화 및 학생학부모의 교육비 부담 경감 등을 위하여 고등학교 입학금수업료학교운영지원비교과용 도서 구입비를 국가지방자치단체가 부담합니다.,"거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",교육부 교육복지정책과,044-203-6097,교육부 교육복지정책과,http://www.moe.go.kr,9,12,5,6
WLF00001120,교육복지우선지원사업,교육부 교육복지정책과,"다음 조건에 해당하는 자로서 종합적인 교육지원이 필요하다고 사업학교의 장이 인정하는 자를 지원합니다.

교육급여 수급권자
차상위 계층의 자녀
보호대상자인 한부모가족의 자녀
북한이탈주민 보호대상자의 자녀
다문화가족의 자녀
특수교육 대상자
그 밖에 교육감이 정하는 학생","


시도 교육감이 지역 여건 및 사업대상 학생의 수, 비율 등을 고려하여 사업학교 선정기준을 정합니다.

우선지원학생이 40명 이상인 학교 등






","사업학교에서 대상 학생에게 교육과정과 연계한 학습, 문화체험, 심리정서, 보육복지 등을 종합적으로 지원합니다.
지원하는 주요내용은 아래와 같습니다

학습: 교육과정과 연계한 기초학습능력 확보 및 학습의 결손 치유, 예방 프로그램 운영(예시: 일대일 학습, 방과후학교 프로그램, 방학 중 캠프, 대학생 멘토링 등)
문화 체험: 각종 현장체험학습 실시로 문화체험에 대한 기회 결핍을 해소하고 살아있는 학습 경험을 제공(예시: 예술제, 축제, 캠프, 동아리, 자원봉사활동, 박물관 및 미술관 견학 등)
심리, 심성: 건강한 자아 형성 및 부적응 치유를 위한 맞춤형 상담 및 심리치료 지원(예시: 학생상담 및 심리 검사, 심리 치료, 학교 부적응 예방 프로그램 참여 등)
복지: 학교-가정-지역사회와 연계한 학생 통합 보호, 지원체계 구축(예시: 치과안과 치료, 학습준비물 지원, 가정 방문, 간식비 등)","거주지 읍/면/동 주민센터, 시도교육청에서 ‘서비스 신청’",교육부 교육복지정책과,044-203-6097,교육부 교육복지정책과,http://www.moe.go.kr,9,12,5,6
WLF00001125,산재근로자직업훈련,고용노동부 산재보상정책과,"지원대상 및 선정기준


사업 신청일 현재 직업이 없는 산재 제1급~제12급인 산재근로자이어야 합니다.
* 장해판정일로부터 3년 이내인 자","



사업 신청일 현재 직업이 없는 산재 제1급~제12급인 산재근로자이어야 합니다.
* 장해판정일로부터 3년 이내인 자




","직업훈련비용은 직업능력개발훈련*과 한국장애인고용공단의 위탁훈련의 경우 정부지원승인 훈련비를 지원하며 그 이외 훈련은 1인당 6백만원 한도내 지급합니다.
* 근로자직업능력개발법에 따른 직업능력개발훈련에 한함
직업훈련수당은 1인당 최저임금액을 기준으로 훈련과정에 따라 차등 지급합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",근로복지공단,,근로복지공단,http://www.kcomwel.or.kr/,9,12,5,6
WLF00001126,서민금융 활성화 지원(근로자햇살론 보증사업),금융위원회,"3개월 이상 계속 근로중이며 연간 근로소득 금액이 3,500만원이하 또는 개인신용평점이하위 100분의 20 이하면서 연간 근로소득 금액 4,500만원 이하인 자를 지원합니다.


지원제외대상

아래의 요건에 해당하는 자는 지원대상에서 제외됩니다.

한국신용정보원의 「신용정보관리규약」에 따른 연체, 대위변제대지급, 부도정보, 금융질서문란정보, 공공정보를 보유한 자
「채무자 회생 및 파산에 관한 법률」에 의해 회생절차, 파산절차 및 개인회생절차 개시의 신청이 있거나 그 절차가 진행중인 자","
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","제도권 금융기관을 이용하기 어려운 저신용저소득 근로자에게 서민금융진흥원에서 보증을 지원하고, 서민금융회사에서 동 보증을 담보로 햇살론(보증부 대출)을 공급합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",농협 고객 센터,1588-2100,농협 고객 센터,,9,12,5,6
WLF00001133,장애친화 건강검진기관,보건복지부 장애인정책과,장애인과 노인 등 거동이 불편한 수검자를 지원합니다.,"
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","유니버설 검진장비, 탈의실, 접수대 등 편의시설, 검진보조인력(수어통역사) 배치 등 장애인 건강검진 지원서비스를 제공하여 장애인의 예방의료서비스 이용접근성을 보장합니다.
전국 총 16개 의료기관에서 지원합니다.","거주지 읍/면/동 주민센터, 장애친화 건강검진 지정 의료기관에서 ‘서비스 신청’",보건복지부 콜센터,129,보건복지부 콜센터,http://www.129.go.kr,9,12,5,6
WLF00001134,권역재활병원 공공재활프로그램 운영지원,보건복지부 장애인정책과,"권역재활병원* 내원 환자 및 지역사회 장애인으로 공공재활 프로그램을 필요로 하는 분에게 지원합니다.
* 권역재활병원 현황(전국 7개소): 경인재활의료센터병원, 강원도권역재활병원, 대전충청권역의료재활센터, 호남권역 재활병원, 영남권역재활병원, 제주권역재활병원, 경북권역재활병원","


권역재활병원 입원환자 및 지역사회장애인의 재활상태 및 욕구를 상담하여 대상자를 선정합니다.




","방문재활프로그램, 건강증진(건강관리)프로그램, 장애아동재활프로그램, 조기사회복귀지원, 여성장애인 건강관리프로그램 등을 제공합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",보건복지부 장애인정책과,044-202-3289,보건복지부 장애인정책과,,9,12,5,6
WLF00001137,손자녀가계지원비,국가보훈처 선양정책과,"광복(1945년 8월 15일) 이후에 사망한 독립유공자의 선순위 자녀의 자녀 중 나이가 많은 자 1인을 지원합니다. 다만, 독립유공자를 주로 부양한 자가 있는 경우에는 그 사람을 우선합니다.
앞의 규정에도 불구하고 동순위 유족간의 협의에 의하여 동순위 유족 중 1인을 가계지원비를 받을 자로 지정한 경우에는 그 사람에게 가계지원비를 지원합니다.


지원 제외 대상

2005. 1. 1. 이후 독립유공자 유족 중 1인이 연금(보상금)을 받은 사실이 있는 경우 제외합니다.
1973. 3. 10.에 개정된 국가유공자및월남귀순자특별원호법 부칙에 따라 연금을 받은 사실이 있는 경우 제외합니다.
국적상실자 또한, 가계지원비를 받을 권리는 다른 손자녀에게 이전되지 않습니다.
생활지원금과 가계지원비 중복대상자는 한 가지만 선택 지원합니다.","
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
",매달 40만원을 지원합니다.,"거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",보훈상담센터,1577-0606,보훈상담센터,,9,12,5,6
WLF00001139,성매매 피해아동청소년 통합지원,여성가족부,"주민등록상 20세 미만의 성매매 피해 아동청소년을 지원합니다.

검찰, 경찰에서 성매매 피해아동청소년으로 통보된 청소년
아웃리치, 사이버 또래상담실, 성매매피해상담소, 1388, 1366, (가출)청소년쉼터 등 유관기관에서 연계된 성매매 피해아동청소년","
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","성매매 피해청소년이 성인이 될 때까지 긴급구조, 상담, 보호, 자립자활, 치료회복 등 종합서비스를 지원합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",중앙센터(한국여성인권진흥원),02-6363-8410,중앙센터(한국여성인권진흥원),,9,12,5,6
WLF00001155,노인일자리 및 사회활동 지원사업,보건복지부 노인지원과,"사회활동 지원사업 참여 조건에 부합하는 만 65세 이상 어르신을 지원하며, 일부 사업의 경우 만 60세 이상인 분들도 지원 가능합니다. 
 
공익활동: 만 65세 이상 기초연금수급자(만 65세 이상 기초연금수급 대기자가 없을 경우 예외적으로 만 60~64세 차상위 계층 참여 허용) 
사회서비스형: 만 65세 이상(단, 일부유형은 만 60세 이상) 
시장형사업단취업알선형: 만 60세 이상 사업특성 적합자 
 
신청 제외자는 다음과 같습니다. 
 
국민기초생활보장법에 의한 생계급여 수급자 
국민건강보험 직장가입자(취업알선형 제외)  시장형 사업단은 해당 사업단의 건강보험 직장가입자일 경우 해당없음 
장기요양보험 등급 판정자 1~5등급, 인지지원등급 
정부부처 및 지자체에서 추진하는 일자리사업에 2개 이상 참여하고 있는 자  노인일자리 및 사회활동 지원사업 내 중복참여 불가"," 
 
 
 
공익활동은 소득인정액, 참여경력, 세대구성, 활동역량을 종합적으로 판단하여 선발합니다. 
사회서비스형은 활동역량, 필요도, 사무역량, 인성, 대인관계 역량, 유관 자격증 보유를 종합적으로 판단하여 선발합니다. 
시장형사업단은 관련분야 자격 및 경력, 세대구성, 기초연금 수급여부 등, 종합의견을 종합적으로 판단하여 선발합니다. 
취업알선형은 해당 기업의 선발 기준에 따라 선정합니다. 
 
","공익활동은 어르신이 자기만족과 성취감 향상 및 지역사회 공익 증진을 위해 자발적으로 참여하는 봉사활동으로 월 30시간 이상 참여한 어르신에게 월 27만원을 지급합니다. 
 
취약노인지원, 취약계층지원, 공공시설봉사, 경륜전수활동 등 
 
시장형 사업단은 어르신에게 적합한 업종 중 소규모 매장 및 전문 직종 사업단을 공동 운영하여 일자리를 만듭니다. 일정기간 사업비 또는 참여자의 인건비 일부를 보충 지원하고, 추가 발생한 사업 수익으로 연중 운영합니다 
취업알선형은 구인자(수요처)의 요구에 따라 일정 교육을 수료하거나 관련된 업무능력이 있는 자를 해당 수요처로 연계하여 근무기간에 대한 일정 임금을 지급 받을 수 있습니다.","거주지 읍/면/동 주민센터, 기초자치단체 및 민간일자리 수행기관 또는 복지로 웹사이트(PC/모바일앱)에서 ‘서비스 신청’",보건복지부,129,보건복지부,http://www.mohw.go.kr,9,12,5,6
WLF00001156,재취업지원서비스 시행지원,고용노동부,재취업지원서비스를 제공하는 의무대상 사업주를 비롯하여 서비스를 제공하고자 하는 사업주를 지원합니다.,"


사업 공모에 참여하여 선정되는 기업을 지원합니다.




","재취업지원서비스 시행 사업주에게 컨설팅, 담당자 연수, 프로그램개발보급 등 서비스를 제공합니다.","거주지 읍/면/동 주민센터, 고용노동부에서 ‘서비스 신청’",고용노동부,0442027465,고용노동부,http://www.moel.go.kr,9,12,5,6
WLF00001159,입원 및 격리치료명령 결핵환자 부양가족생활보호비 지원,,"입원(격리치료)명령을 받아 소득을 상실한 결핵환자로 당해 연도 가구별 기준 중위소득 수준의 120% 미만(환자가구)에 해당하는 경우 지원합니다.

단, 기초생활수급자는 제외
입원(격리치료)명령 실시 이전 최근 1년 이내에 소득이 확인된 환자","


2021년도 부양가족생활보호비 지원대상자 선정 기준은 다음과 같습니다.

1인: 2,193,397원/월
2인: 3,705,695원/월
3인: 4,780,740원/월
4인: 5,851,548원/월
5인: 6,908,848원/월
6인: 7,954,324원/월
7인: 8,996,638원/월
8인 이상 가구의 경우, 1인 증가 시 마다 868,595원씩 증가






","지원대상자의 가구 내 주소득자 여부를 확인하여 당해 연도 가구별 생계급여 최저 보장 수준으로 지원합니다.

환자가 가구 내 주소득자인 경우 : 환자가구원 수 기준으로 지원
환자가 가구 내 주소득자가 아닌 경우 : 환자 1인 기준으로 지원


2021년도 가구별 생계급여 기준은 다음과 같습니다.

1인: 548,349원/월
2인: 926,424원/월
3인: 1,195,185원/월
4인: 1,462,887원/월
5인: 1,727,212원/월
6인: 1,988,581원/월
7인: 2,249,159원/월
8인 이상 가구의 경우, 1인 증가 시 마다 260,578원씩 증가","거주지 읍/면/동 주민센터, 주소지 시군구 보건소에서 ‘서비스 신청’",질병관리청 콜센터,1339,질병관리청 콜센터,,9,12,5,6
WLF00001160,노숙자 등 알코올중독자 사례관리 사업,보건복지부,"전국 6개소의 중독관리통합지원센터를 지원합니다.

지원대상기관: 노숙자 쉼터 등 노숙인 관련 시설, 보호관찰소, 사회복지관, 경찰서, 소방서, 가정폭력상담소, 여성의 전화 등
연계대상기관: 정신의료기관, 사회복귀시설, 기타 정신보건시설


중독관리통합지원센터 이용대상은 상담, 치료, 재활서비스를 필요로 하는 노숙인 및 주취범죄자로서, 유관기관과 연계하여 대상자를 발굴하고, 서비스를 제공합니다.","


지방자치단체에서 제출한 사업계획서를 검토한 후 지원대상 센터를 선정합니다.




","전국 중독관리통합지원센터 운영에 필요한 운영비를 지원합니다.
전국 중독관리통합지원센터는 다음과 같은 서비스를 제공합니다.

유관기관과 연계하여 상담, 치료, 재활서비스를 필요로 하는 노숙인 및 주취 범죄자 발굴 및 서비스 제공
집단상담과 교육 프로그램 제공
보다 효율적인 서비스를 위한 유관기관 연계망 구축
유관기관 역량 강화를 위한 교육 및 교육프로그램 운영","거주지 읍/면/동 주민센터, 중독관리통합지원센터에서 ‘서비스 신청’",보건복지부 콜센터,129,보건복지부 콜센터,http://www.129.go.kr,9,12,5,6
WLF00001161,표준모자보건수첩 제작 배부,보건복지부 출산정책과,"지원대상 및 선정기준


임신부 또는 출생사실이 확인된 영유아 중 보건소에 등록된 자를 지원합니다.","



임신부 또는 출생사실이 확인된 영유아 중 보건소에 등록된 자를 지원합니다.




",산모수첩 및 어린이건강수첩을 제공합니다.,"거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",G-Health,,G-Health,http://www.g-health.kr/,9,12,5,6
