welfaretarget_target_id,welfare_id
1,3256
3,3257
0,3257
4,3257
1,3257
3,3258
0,3258
4,3258
1,3258
3,3259
5,3260
0,3261
3,3262
3,3263
5,3264
3,3265
3,3266
5,3267
5,3268
5,3269
3,3270
0,3270
4,3270
1,3270
5,3271
3,3272
0,3272
4,3272
1,3272
3,3273
3,3274
3,3275
3,3276
0,3276
4,3276
1,3276
5,3277
5,3278
5,3279
5,3280
3,3281
0,3281
4,3281
1,3281
5,3282
5,3283
3,3284
3,3285
5,3286
3,3287
0,3287
4,3287
1,3287
5,3288
3,3289
3,3290
3,3291
0,3291
4,3291
1,3291
1,3292
3,3293
5,3294
3,3295
3,3296
3,3297
0,3297
4,3297
1,3297
3,3298
3,3299
3,3300
0,3300
4,3300
1,3300
3,3301
5,3302
3,3303
0,3303
4,3303
1,3303
3,3304
3,3305
5,3306
5,3307
3,3308
0,3308
4,3308
1,3308
5,3309
5,3310
3,3311
0,3311
4,3311
1,3311
3,3312
3,3313
0,3313
4,3313
1,3313
3,3314
5,3315
4,3316
5,3317
5,3318
3,3319
0,3319
4,3319
1,3319
3,3320
0,3320
4,3320
1,3320
3,3321
0,3321
4,3321
1,3321
5,3322
3,3323
3,3324
4,3325
3,3326
0,3326
4,3326
1,3326
3,3327
3,3328
3,3329
3,3330
3,3331
3,3332
3,3333
3,3334
3,3335
0,3335
4,3335
1,3335
3,3336
5,3337
5,3338
3,3339
5,3340
3,3341
5,3342
5,3343
3,3344
0,3344
4,3344
1,3344
3,3345
3,3346
0,3346
4,3346
1,3346
3,3347
0,3347
4,3347
1,3347
5,3348
3,3349
3,3350
3,3351
3,3352
0,3353
3,3354
3,3355
0,3355
4,3355
1,3355
3,3356
0,3356
4,3356
1,3356
3,3357
3,3358
5,3359
3,3360
0,3360
4,3360
1,3360
3,3361
3,3362
3,3363
0,3363
4,3363
1,3363
3,3364
0,3364
4,3364
1,3364
3,3365
3,3366
3,3367
3,3368
5,3369
5,3370
3,3371
3,3372
0,3372
4,3372
1,3372
3,3373
3,3374
5,3375
0,3376
3,3377
0,3378
3,3379
0,3379
4,3379
1,3379
3,3380
3,3381
1,3382
3,3383
0,3383
4,3383
1,3383
0,3384
3,3385
1,3386
5,3387
5,3388
3,3389
0,3389
4,3389
1,3389
3,3390
3,3391
1,3392
3,3393
0,3393
4,3393
1,3393
3,3394
5,3395
3,3396
0,3396
4,3396
1,3396
3,3397
0,3397
4,3397
1,3397
3,3398
0,3398
4,3398
1,3398
5,3399
5,3400
3,3401
0,3401
4,3401
1,3401
5,3402
3,3403
0,3403
4,3403
1,3403
4,3404
3,3405
0,3405
4,3405
1,3405
3,3406
0,3406
4,3406
1,3406
5,3407
5,3408
5,3409
5,3410
5,3411
3,3412
0,3412
4,3412
1,3412
3,3413
0,3413
4,3413
1,3413
3,3414
0,3414
4,3414
1,3414
3,3415
0,3415
4,3415
1,3415
5,3416
0,3417
3,3418
0,3418
4,3418
1,3418
5,3419
3,3420
0,3420
4,3420
1,3420
5,3421
3,3422
0,3422
4,3422
1,3422
3,3423
0,3423
4,3423
1,3423
3,3424
0,3424
4,3424
1,3424
0,3425
3,3426
0,3426
4,3426
1,3426
3,3427
5,3428
3,3429
5,3430
5,3431
3,3432
0,3432
4,3432
1,3432
5,3433
5,3434
5,3435
5,3436
3,3437
0,3437
4,3437
1,3437
5,3438
3,3439
0,3439
4,3439
1,3439
3,3440
0,3440
4,3440
1,3440
3,3441
5,3442
5,3443
3,3444
0,3444
4,3444
1,3444
3,3445
0,3445
4,3445
1,3445
5,3446
3,3447
0,3447
4,3447
1,3447
5,3448
5,3449
5,3450
0,3451
3,3452
0,3452
4,3452
1,3452
3,3453
1,3454
1,3455
4,3456
1,3457
1,3458
4,3459
4,3460
1,3461
4,3462
0,3463
5,3464
5,3465
5,3466
5,3467
5,3468
3,3469
0,3469
4,3469
1,3469
3,3470
0,3470
4,3470
1,3470
3,3471
0,3471
4,3471
1,3471
3,3472
0,3472
4,3472
1,3472
3,3473
0,3473
4,3473
1,3473
0,3474
3,3475
3,3476
0,3477
5,3478
3,3479
0,3479
4,3479
1,3479
3,3480
0,3480
4,3480
1,3480
3,3481
0,3481
4,3481
1,3481
5,3482
5,3483
3,3484
0,3484
4,3484
1,3484
3,3485
3,3486
5,3487
4,3488
0,3489
5,3490
3,3491
0,3491
4,3491
1,3491
0,3492
4,3493
3,3494
0,3494
4,3494
1,3494
3,3495
0,3495
4,3495
1,3495
0,3496
0,3497
0,3498
0,3499
0,3500
0,3501
0,3502
1,3503
3,3504
5,3505
3,3506
0,3506
4,3506
1,3506
5,3507
5,3508
5,3509
5,3510
0,3511
5,3512
5,3513
1,3514
5,3515
5,3516
5,3517
5,3518
0,3519
3,3520
0,3520
4,3520
1,3520
1,3521
5,3522
3,3523
0,3523
4,3523
1,3523
5,3524
5,3525
1,3526
3,3527
0,3527
4,3527
1,3527
0,3528
3,3529
0,3529
4,3529
1,3529
3,3530
0,3530
4,3530
1,3530
5,3531
5,3532
3,3533
0,3533
4,3533
1,3533
3,3534
0,3534
4,3534
1,3534
5,3535
5,3536
3,3537
5,3538
5,3539
3,3540
3,3541
0,3541
4,3541
1,3541
3,3542
3,3543
0,3543
4,3543
1,3543
3,3544
0,3544
4,3544
1,3544
3,3545
0,3545
4,3545
1,3545
5,3546
3,3547
0,3548
3,3549
0,3549
4,3549
1,3549
5,3550
5,3551
3,3552
0,3552
4,3552
1,3552
3,3553
0,3553
4,3553
1,3553
3,3554
0,3554
4,3554
1,3554
5,3555
5,3556
3,3557
3,3558
0,3559
0,3560
3,3561
3,3562
3,3563
4,3564
5,3565
3,3566
3,3567
5,3568
3,3569
0,3569
4,3569
1,3569
5,3570
0,3571
3,3572
0,3572
4,3572
1,3572
3,3573
3,3574
3,3575
3,3576
0,3576
4,3576
1,3576
5,3577
3,3578
0,3578
4,3578
1,3578
3,3579
0,3579
4,3579
1,3579
3,3580
0,3580
4,3580
1,3580
5,3581
5,3582
5,3583
5,3584
